Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario1,10,Path,Path1,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,1,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average,0.00106944444444419
Scenario1,2,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average,0.00106944444444418
Scenario1,3,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average,0.00106944444444418
Scenario1,4,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average,0.00106944444444419
Scenario1,5,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average,0.00106944444444419
Scenario1,6,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average,0.00106944444444418
Scenario1,7,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average,0.0010694444444442
Scenario1,8,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average,0.00106944444444418
Scenario1,9,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average,0.00106944444444418
Scenario1,10,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average,0.00106944444444419
Scenario1,1,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum,0.00106944444444501
Scenario1,2,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum,0.00106944444444501
Scenario1,3,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum,0.00106944444444501
Scenario1,4,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum,0.00106944444444501
Scenario1,5,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum,0.00106944444444501
Scenario1,6,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum,0.00106944444444501
Scenario1,7,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum,0.00106944444444501
Scenario1,8,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum,0.00106944444444501
Scenario1,9,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum,0.00106944444444501
Scenario1,10,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum,0.00106944444444501
Scenario1,1,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00106944444444323
Scenario1,2,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00106944444444323
Scenario1,3,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00106944444444323
Scenario1,4,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00106944444444323
Scenario1,5,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00106944444444323
Scenario1,6,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00106944444444323
Scenario1,7,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00106944444444323
Scenario1,8,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00106944444444323
Scenario1,9,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00106944444444323
Scenario1,10,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00106944444444323
Scenario1,1,Path,Path1,[Travelers],Throughput,NumberEntered,Total,5635
Scenario1,2,Path,Path1,[Travelers],Throughput,NumberEntered,Total,5789
Scenario1,3,Path,Path1,[Travelers],Throughput,NumberEntered,Total,5657
Scenario1,4,Path,Path1,[Travelers],Throughput,NumberEntered,Total,5709
Scenario1,5,Path,Path1,[Travelers],Throughput,NumberEntered,Total,5802
Scenario1,6,Path,Path1,[Travelers],Throughput,NumberEntered,Total,5605
Scenario1,7,Path,Path1,[Travelers],Throughput,NumberEntered,Total,5632
Scenario1,8,Path,Path1,[Travelers],Throughput,NumberEntered,Total,5584
Scenario1,9,Path,Path1,[Travelers],Throughput,NumberEntered,Total,5627
Scenario1,10,Path,Path1,[Travelers],Throughput,NumberEntered,Total,5835
Scenario1,1,Path,Path1,[Travelers],Throughput,NumberExited,Total,5635
Scenario1,2,Path,Path1,[Travelers],Throughput,NumberExited,Total,5787
Scenario1,3,Path,Path1,[Travelers],Throughput,NumberExited,Total,5657
Scenario1,4,Path,Path1,[Travelers],Throughput,NumberExited,Total,5709
Scenario1,5,Path,Path1,[Travelers],Throughput,NumberExited,Total,5802
Scenario1,6,Path,Path1,[Travelers],Throughput,NumberExited,Total,5605
Scenario1,7,Path,Path1,[Travelers],Throughput,NumberExited,Total,5632
Scenario1,8,Path,Path1,[Travelers],Throughput,NumberExited,Total,5584
Scenario1,9,Path,Path1,[Travelers],Throughput,NumberExited,Total,5627
Scenario1,10,Path,Path1,[Travelers],Throughput,NumberExited,Total,5834
Scenario1,1,Path,Path2,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,2,Path,Path2,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,3,Path,Path2,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,4,Path,Path2,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,5,Path,Path2,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,6,Path,Path2,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,7,Path,Path2,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,8,Path,Path2,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,9,Path,Path2,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,10,Path,Path2,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,1,Path,Path2,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,2,Path,Path2,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,3,Path,Path2,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,4,Path,Path2,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,5,Path,Path2,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,6,Path,Path2,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,7,Path,Path2,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,8,Path,Path2,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,9,Path,Path2,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,10,Path,Path2,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,1,Path,Path2,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,2,Path,Path2,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,3,Path,Path2,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,4,Path,Path2,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,5,Path,Path2,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,6,Path,Path2,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,7,Path,Path2,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,8,Path,Path2,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,9,Path,Path2,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,10,Path,Path2,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,1,Path,Path2,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,2,Path,Path2,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,3,Path,Path2,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,4,Path,Path2,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,5,Path,Path2,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,6,Path,Path2,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,7,Path,Path2,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,8,Path,Path2,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,9,Path,Path2,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,10,Path,Path2,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,1,Path,Path2,[Object],Costs,TotalCost,Total,0
Scenario1,2,Path,Path2,[Object],Costs,TotalCost,Total,0
Scenario1,3,Path,Path2,[Object],Costs,TotalCost,Total,0
Scenario1,4,Path,Path2,[Object],Costs,TotalCost,Total,0
Scenario1,5,Path,Path2,[Object],Costs,TotalCost,Total,0
Scenario1,6,Path,Path2,[Object],Costs,TotalCost,Total,0
Scenario1,7,Path,Path2,[Object],Costs,TotalCost,Total,0
Scenario1,8,Path,Path2,[Object],Costs,TotalCost,Total,0
Scenario1,9,Path,Path2,[Object],Costs,TotalCost,Total,0
Scenario1,10,Path,Path2,[Object],Costs,TotalCost,Total,0
Scenario1,1,Path,Path2,[Travelers],Content,NumberAccumulated,Average,0
Scenario1,2,Path,Path2,[Travelers],Content,NumberAccumulated,Average,0
Scenario1,3,Path,Path2,[Travelers],Content,NumberAccumulated,Average,0
Scenario1,4,Path,Path2,[Travelers],Content,NumberAccumulated,Average,0
Scenario1,5,Path,Path2,[Travelers],Content,NumberAccumulated,Average,0
Scenario1,6,Path,Path2,[Travelers],Content,NumberAccumulated,Average,0
Scenario1,7,Path,Path2,[Travelers],Content,NumberAccumulated,Average,0
Scenario1,8,Path,Path2,[Travelers],Content,NumberAccumulated,Average,0
Scenario1,9,Path,Path2,[Travelers],Content,NumberAccumulated,Average,0
Scenario1,10,Path,Path2,[Travelers],Content,NumberAccumulated,Average,0
Scenario1,1,Path,Path2,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario1,2,Path,Path2,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario1,3,Path,Path2,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario1,4,Path,Path2,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario1,5,Path,Path2,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario1,6,Path,Path2,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario1,7,Path,Path2,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario1,8,Path,Path2,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario1,9,Path,Path2,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario1,10,Path,Path2,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario1,1,Path,Path2,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,2,Path,Path2,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,3,Path,Path2,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,4,Path,Path2,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,5,Path,Path2,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,6,Path,Path2,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,7,Path,Path2,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,8,Path,Path2,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,9,Path,Path2,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,10,Path,Path2,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,1,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.293955439814838
Scenario1,2,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.30178034060849
Scenario1,3,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.294842261904785
Scenario1,4,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.297711392195791
Scenario1,5,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.302614996693145
Scenario1,6,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.292233961640235
Scenario1,7,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.293694609788383
Scenario1,8,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.290750838563469
Scenario1,9,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.292964285714309
Scenario1,10,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.304179976851876
Scenario1,1,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,1
Scenario1,2,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,1
Scenario1,3,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,1
Scenario1,4,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,1
Scenario1,5,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,1
Scenario1,6,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,1
Scenario1,7,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,1
Scenario1,8,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,1
Scenario1,9,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,1
Scenario1,10,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,1
Scenario1,1,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,2,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,3,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,4,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,5,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,6,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,7,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,8,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,9,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,10,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,1,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,2,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,3,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,4,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,5,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,6,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,7,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,8,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,9,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,10,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,1,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,2,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,3,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,4,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,5,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,6,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,7,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,8,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,9,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,10,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,1,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,2,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,3,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,4,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,5,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,6,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,7,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,8,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,9,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,10,Path,Path2,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,1,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,2,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,3,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,4,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,5,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,6,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,7,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,8,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,9,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,10,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,1,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,2,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,3,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,4,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,5,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,6,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,7,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,8,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,9,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,10,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,1,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,2,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,3,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,4,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,5,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,6,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,7,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,8,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,9,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,10,Path,Path2,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,1,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average,0.00125198412698423
Scenario1,2,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average,0.00125198412698423
Scenario1,3,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average,0.00125198412698423
Scenario1,4,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average,0.00125198412698423
Scenario1,5,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average,0.00125198412698422
Scenario1,6,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average,0.00125198412698423
Scenario1,7,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average,0.00125198412698423
Scenario1,8,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average,0.00125198412698423
Scenario1,9,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average,0.00125198412698423
Scenario1,10,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average,0.00125198412698423
Scenario1,1,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum,0.00125198412698424
Scenario1,2,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum,0.00125198412698424
Scenario1,3,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum,0.00125198412698424
Scenario1,4,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum,0.00125198412698424
Scenario1,5,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum,0.00125198412698424
Scenario1,6,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum,0.00125198412698424
Scenario1,7,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum,0.00125198412698424
Scenario1,8,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum,0.00125198412698424
Scenario1,9,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum,0.00125198412698424
Scenario1,10,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum,0.00125198412698424
Scenario1,1,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum,0.00125198412698402
Scenario1,2,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum,0.00125198412698402
Scenario1,3,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum,0.00125198412698402
Scenario1,4,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum,0.00125198412698402
Scenario1,5,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum,0.00125198412698402
Scenario1,6,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum,0.00125198412698335
Scenario1,7,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum,0.00125198412698402
Scenario1,8,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum,0.00125198412698335
Scenario1,9,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum,0.00125198412698402
Scenario1,10,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum,0.00125198412698402
Scenario1,1,Path,Path2,[Travelers],Throughput,NumberEntered,Total,5635
Scenario1,2,Path,Path2,[Travelers],Throughput,NumberEntered,Total,5785
Scenario1,3,Path,Path2,[Travelers],Throughput,NumberEntered,Total,5652
Scenario1,4,Path,Path2,[Travelers],Throughput,NumberEntered,Total,5707
Scenario1,5,Path,Path2,[Travelers],Throughput,NumberEntered,Total,5801
Scenario1,6,Path,Path2,[Travelers],Throughput,NumberEntered,Total,5602
Scenario1,7,Path,Path2,[Travelers],Throughput,NumberEntered,Total,5630
Scenario1,8,Path,Path2,[Travelers],Throughput,NumberEntered,Total,5574
Scenario1,9,Path,Path2,[Travelers],Throughput,NumberEntered,Total,5616
Scenario1,10,Path,Path2,[Travelers],Throughput,NumberEntered,Total,5831
Scenario1,1,Path,Path2,[Travelers],Throughput,NumberExited,Total,5635
Scenario1,2,Path,Path2,[Travelers],Throughput,NumberExited,Total,5785
Scenario1,3,Path,Path2,[Travelers],Throughput,NumberExited,Total,5652
Scenario1,4,Path,Path2,[Travelers],Throughput,NumberExited,Total,5707
Scenario1,5,Path,Path2,[Travelers],Throughput,NumberExited,Total,5801
Scenario1,6,Path,Path2,[Travelers],Throughput,NumberExited,Total,5602
Scenario1,7,Path,Path2,[Travelers],Throughput,NumberExited,Total,5630
Scenario1,8,Path,Path2,[Travelers],Throughput,NumberExited,Total,5573
Scenario1,9,Path,Path2,[Travelers],Throughput,NumberExited,Total,5616
Scenario1,10,Path,Path2,[Travelers],Throughput,NumberExited,Total,5831
Scenario1,1,Server,Server1,[Object],Costs,CapitalCost,Total,0
Scenario1,2,Server,Server1,[Object],Costs,CapitalCost,Total,0
Scenario1,3,Server,Server1,[Object],Costs,CapitalCost,Total,0
Scenario1,4,Server,Server1,[Object],Costs,CapitalCost,Total,0
Scenario1,5,Server,Server1,[Object],Costs,CapitalCost,Total,0
Scenario1,6,Server,Server1,[Object],Costs,CapitalCost,Total,0
Scenario1,7,Server,Server1,[Object],Costs,CapitalCost,Total,0
Scenario1,8,Server,Server1,[Object],Costs,CapitalCost,Total,0
Scenario1,9,Server,Server1,[Object],Costs,CapitalCost,Total,0
Scenario1,10,Server,Server1,[Object],Costs,CapitalCost,Total,0
Scenario1,1,Server,Server1,[Object],Costs,TotalCost,Total,0
Scenario1,2,Server,Server1,[Object],Costs,TotalCost,Total,0
Scenario1,3,Server,Server1,[Object],Costs,TotalCost,Total,0
Scenario1,4,Server,Server1,[Object],Costs,TotalCost,Total,0
Scenario1,5,Server,Server1,[Object],Costs,TotalCost,Total,0
Scenario1,6,Server,Server1,[Object],Costs,TotalCost,Total,0
Scenario1,7,Server,Server1,[Object],Costs,TotalCost,Total,0
Scenario1,8,Server,Server1,[Object],Costs,TotalCost,Total,0
Scenario1,9,Server,Server1,[Object],Costs,TotalCost,Total,0
Scenario1,10,Server,Server1,[Object],Costs,TotalCost,Total,0
Scenario1,1,Server,Server1,[Resource],Capacity,ScheduledUtilization,Percent,78.128424660692
Scenario1,2,Server,Server1,[Resource],Capacity,ScheduledUtilization,Percent,80.0425629260207
Scenario1,3,Server,Server1,[Resource],Capacity,ScheduledUtilization,Percent,78.6109700928074
Scenario1,4,Server,Server1,[Resource],Capacity,ScheduledUtilization,Percent,79.1124601688322
Scenario1,5,Server,Server1,[Resource],Capacity,ScheduledUtilization,Percent,80.6334199935482
Scenario1,6,Server,Server1,[Resource],Capacity,ScheduledUtilization,Percent,77.7247764968077
Scenario1,7,Server,Server1,[Resource],Capacity,ScheduledUtilization,Percent,78.5508772983315
Scenario1,8,Server,Server1,[Resource],Capacity,ScheduledUtilization,Percent,77.3048892506296
